dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	83992	id_118881	83950	id_118838
0.935	132227	id_184452	132150	id_184374
1.0	83992	id_118881	83951	id_118839
1.0	83992	id_118881	83954	id_118842
1.0	221427	id_307551	59775	id_85064
1.0	83992	id_118881	83955	id_118843
1.0	240182	id_333247	1896	id_2768
1.0	254590	id_353202	233452	id_323474
1.0	24994	id_35590	24991	id_35587
0.935	494	id_578	465	id_549
1.0	151565	id_211250	151533	id_211216
0.92	122262	id_170592	62386	id_88664
1.0	45210	id_64521	45209	id_64520
1.0	132795	id_185279	132788	id_185271
1.0	143472	id_200118	81968	id_116408
1.0	129704	id_181121	123293	id_172119
1.0	183237	id_254837	25261	id_35954
1.0	161761	id_225504	107295	id_149939
1.0	259572	id_360481	201659	id_280108
1.0	133992	id_186962	133977	id_186947
1.0	255566	id_354383	7106	id_10595
1.0	171699	id_239316	50470	id_71881
1.0	171456	id_238915	105473	id_147362
1.0	24205	id_34538	24167	id_34500
0.965	247712	id_343824	213761	id_297079
0.98	67120	id_95086	67113	id_95078
0.895	180131	id_250266	21875	id_31407
1.0	249000	id_345866	236922	id_328946
1.0	164475	id_229209	164365	id_229099
1.0	154318	id_214970	154310	id_214962
1.0	243928	id_338657	211262	id_293462
0.9	149449	id_208382	149438	id_208364
1.0	172245	id_239976	3168	id_4736
1.0	46678	id_66863	46535	id_66719
1.0	190628	id_264994	138422	id_192847
0.96	230598	id_319281	127101	id_177381
1.0	41315	id_58776	41309	id_58770
0.89	214113	id_297548	214063	id_297491
1.0	111096	id_155211	111093	id_155208
1.0	161055	id_224617	103035	id_143997
0.98	228254	id_316137	50179	id_71565
1.0	112835	id_157504	25483	id_36353
0.905	12818	id_18501	12817	id_18500
1.0	184283	id_256451	118657	id_165688
1.0	222173	id_308479	69483	id_97951
1.0	143471	id_200117	81979	id_116419
1.0	107147	id_149622	107132	id_149606
0.95	224387	id_311404	224211	id_311227
1.0	204995	id_284574	92270	id_129417
0.915	245678	id_341173	33018	id_46827
1.0	257537	id_357332	107304	id_149962
1.0	143472	id_200118	81957	id_116397
1.0	200170	id_278270	124301	id_173420
1.0	239922	id_332912	157646	id_220009
1.0	229418	id_317656	56528	id_80649
1.0	248068	id_344356	247956	id_344233
1.0	198359	id_275701	86606	id_122234
1.0	178875	id_248606	178771	id_248492
1.0	228999	id_317144	148211	id_206512
0.975	187633	id_260677	187632	id_260676
1.0	99473	id_139017	21341	id_30726
1.0	39266	id_56089	7099	id_10588
0.9	256532	id_355718	236707	id_328730
1.0	46583	id_66768	46551	id_66736
1.0	46710	id_66895	46568	id_66753
1.0	208610	id_289593	208513	id_289464
1.0	207849	id_288509	207846	id_288506
1.0	151439	id_211122	151407	id_211090
1.0	125228	id_174689	3895	id_5796
1.0	213048	id_296096	212975	id_296011
1.0	227268	id_314925	227092	id_314731
0.91	76600	id_108761	76583	id_108744
1.0	200166	id_278251	7249	id_10767
1.0	232168	id_321938	20651	id_29727
1.0	113055	id_157830	50498	id_71909
1.0	200166	id_278251	7258	id_10784
1.0	237735	id_329887	187383	id_260304
1.0	246722	id_342477	32870	id_46679
1.0	147266	id_205218	123446	id_172277
1.0	50475	id_71886	50265	id_71668
0.99	248659	id_345187	248634	id_345161
1.0	213048	id_296096	212968	id_296004
1.0	213048	id_296096	212967	id_296003
1.0	251356	id_348909	121114	id_168939
1.0	224321	id_311338	224260	id_311277
0.96	143243	id_199847	112214	id_156622
1.0	241581	id_335541	1615	id_2293
1.0	236925	id_328949	236808	id_328832
1.0	178911	id_248642	178536	id_248257
1.0	233275	id_323255	233274	id_323254
1.0	57452	id_81796	57380	id_81724
0.88	215597	id_299892	93617	id_130965
1.0	167207	id_232993	167095	id_232881
1.0	226634	id_314141	180227	id_250368
1.0	234949	id_326280	217315	id_302123
1.0	205009	id_284588	141853	id_197947
1.0	85548	id_120917	85513	id_120882
1.0	246328	id_342017	92617	id_129764
0.945	247909	id_344128	123492	id_172323
1.0	176470	id_245685	176328	id_245542
1.0	216214	id_300735	107317	id_150004
1.0	52511	id_74679	52502	id_74670
1.0	225782	id_313121	5945	id_8761
1.0	55518	id_79169	55515	id_79165
1.0	236925	id_328949	236829	id_328853
1.0	55518	id_79169	55513	id_79163
1.0	139252	id_194051	98144	id_137049
1.0	114174	id_159429	114094	id_159345
1.0	180849	id_251266	122698	id_171228
1.0	211233	id_293428	33828	id_48068
1.0	75243	id_107133	9947	id_14477
1.0	179858	id_249966	179855	id_249963
1.0	165194	id_230163	165093	id_230062
1.0	118607	id_165572	62374	id_88652
1.0	171609	id_239210	56350	id_80430
1.0	94596	id_132206	94593	id_132203
1.0	57452	id_81796	57397	id_81741
1.0	131195	id_183125	36574	id_52511
1.0	200166	id_278251	7289	id_10882
1.0	241156	id_334914	107408	id_150114
1.0	242223	id_336348	157826	id_220219
1.0	180853	id_251270	146350	id_204048
1.0	241790	id_335811	11305	id_16319
1.0	193691	id_269241	161149	id_224722
1.0	139690	id_194839	100654	id_140744
1.0	142229	id_198425	142215	id_198411
1.0	186427	id_259107	90067	id_126701
1.0	228257	id_316140	160792	id_224216
1.0	150957	id_210514	139391	id_194332
1.0	236455	id_328473	236411	id_328429
1.0	190198	id_264164	16259	id_23444
1.0	219996	id_305797	219945	id_305746
1.0	76740	id_108903	76578	id_108739
1.0	69649	id_98194	69634	id_98177
1.0	40799	id_58170	40746	id_58102
1.0	49343	id_70329	49269	id_70253
1.0	247853	id_343993	247841	id_343979
1.0	21996	id_31548	21929	id_31467
1.0	198508	id_275929	198504	id_275925
0.98	55405	id_78902	43125	id_61564
1.0	122294	id_170639	77441	id_109850
1.0	222647	id_309144	23516	id_33692
1.0	140887	id_196597	32006	id_45629
1.0	227520	id_315221	227357	id_315052
1.0	256428	id_355476	106908	id_149370
1.0	30862	id_44015	30858	id_44011
1.0	69865	id_98535	29404	id_41751
1.0	140993	id_196789	140978	id_196774
1.0	136322	id_190177	136266	id_190091
1.0	80127	id_113885	80124	id_113882
1.0	172585	id_240511	165439	id_230552
1.0	248964	id_345694	39461	id_56296
1.0	17504	id_25382	17503	id_25381
1.0	149923	id_208982	2402	id_3437
1.0	87907	id_124122	87906	id_124121
1.0	228193	id_316059	106941	id_149403
1.0	257748	id_357671	105771	id_147838
1.0	41162	id_58621	41126	id_58585
1.0	107155	id_149631	107009	id_149472
1.0	248998	id_345862	165480	id_230602
1.0	69858	id_98527	46035	id_65710
1.0	107155	id_149631	107011	id_149474
0.92	192155	id_267227	93606	id_130954
1.0	239924	id_332919	107116	id_149590
1.0	260034	id_361138	171168	id_238541
1.0	163703	id_228246	18844	id_27300
1.0	183237	id_254837	98145	id_137051
1.0	165659	id_230852	165505	id_230633
1.0	89451	id_125977	59618	id_84814
1.0	201083	id_279440	200737	id_279085
1.0	248998	id_345862	165475	id_230597
1.0	205009	id_284588	47498	id_67911
1.0	227211	id_314854	226839	id_314459
1.0	258152	id_358267	258140	id_358255
0.98	190206	id_264183	171458	id_238919
1.0	112681	id_157213	107320	id_150008
1.0	174306	id_242943	174294	id_242930
1.0	41212	id_58671	41164	id_58623
0.955	208600	id_289577	34627	id_49689
1.0	57865	id_82299	57768	id_82202
1.0	254842	id_353517	241948	id_335969
1.0	198918	id_276455	139885	id_195150
0.91	210769	id_292715	188484	id_261789
1.0	10258	id_14866	10252	id_14860
1.0	221019	id_307110	84071	id_118961
1.0	50475	id_71886	50227	id_71629
1.0	146401	id_204103	32406	id_46123
1.0	160041	id_223121	7435	id_11196
0.9	258975	id_359581	50916	id_72407
1.0	124134	id_173181	64464	id_91356
0.965	147240	id_205192	50015	id_71374
1.0	142156	id_198352	142136	id_198332
0.935	207983	id_288761	207977	id_288755
1.0	210997	id_293142	183145	id_254700
1.0	233523	id_323579	233492	id_323548
0.995	91401	id_128391	91379	id_128369
1.0	146959	id_204850	118426	id_165278
1.0	172781	id_240760	3936	id_5838
1.0	232812	id_322713	232793	id_322694
1.0	57666	id_82077	39078	id_55857
0.925	146372	id_204074	80136	id_113894
0.92	161056	id_224619	96583	id_134739
0.93	255458	id_354272	221067	id_307159
1.0	175801	id_244867	69871	id_98544
1.0	147164	id_205108	147162	id_205106
1.0	64857	id_91954	64826	id_91923
1.0	202659	id_281456	202619	id_281412
1.0	241617	id_335583	145851	id_203246
1.0	161177	id_224753	98143	id_137048
1.0	249648	id_346685	120458	id_168043
1.0	154401	id_215131	154400	id_215130
0.93	184309	id_256477	184286	id_256454
1.0	249990	id_347167	99550	id_139094
1.0	96153	id_134226	96144	id_134217
1.0	96153	id_134226	96142	id_134215
1.0	96153	id_134226	96141	id_134214
0.9	204292	id_283693	180853	id_251270
1.0	96153	id_134226	96148	id_134221
1.0	138210	id_192603	138137	id_192530
1.0	96153	id_134226	96147	id_134220
1.0	150925	id_210482	3930	id_5832
1.0	96153	id_134226	96145	id_134218
0.945	20155	id_29166	20130	id_29141
1.0	149030	id_207827	11748	id_17025
1.0	195929	id_272314	195867	id_272252
1.0	76884	id_109061	76846	id_109022
1.0	125272	id_174786	107410	id_150127
1.0	96153	id_134226	96152	id_134225
1.0	96153	id_134226	96151	id_134224
0.905	172818	id_240800	104697	id_146393
1.0	96153	id_134226	96150	id_134223
1.0	190198	id_264164	178927	id_248662
1.0	149409	id_208331	15269	id_22073
1.0	256963	id_356282	147309	id_205261
1.0	247545	id_343530	247524	id_343508
0.97	227221	id_314865	177993	id_247466
1.0	220214	id_306022	220208	id_306016
1.0	18410	id_26758	18402	id_26750
1.0	146401	id_204103	32471	id_46192
1.0	92163	id_129301	92073	id_129211
1.0	180929	id_251401	139261	id_194073
1.0	129721	id_181138	129715	id_181132
1.0	57939	id_82431	43883	id_62561
1.0	79255	id_112681	32079	id_45704
0.935	117112	id_163370	117101	id_163359
1.0	33634	id_47780	33611	id_47736
1.0	176106	id_245257	6223	id_9101
1.0	114516	id_159796	7696	id_11526
1.0	94625	id_132238	32156	id_45801
1.0	210654	id_292526	206398	id_286451
1.0	247837	id_343974	110390	id_154174
1.0	249595	id_346556	126400	id_176211
1.0	120450	id_167996	72110	id_102453
1.0	136348	id_190209	136220	id_190032
1.0	151492	id_211175	151404	id_211087
0.925	233523	id_323579	233474	id_323530
0.995	91401	id_128391	91358	id_128347
1.0	216218	id_300739	18452	id_26824
1.0	107279	id_149890	91817	id_128925
1.0	222138	id_308440	221426	id_307549
1.0	138210	id_192603	138195	id_192588
1.0	227076	id_314714	204995	id_284574
1.0	227202	id_314844	226930	id_314559
1.0	65887	id_93275	21829	id_31361
1.0	184453	id_256669	184452	id_256667
1.0	17361	id_25100	17347	id_25077
1.0	129721	id_181138	129708	id_181125
1.0	210690	id_292571	210640	id_292511
1.0	11902	id_17266	11898	id_17262
1.0	201178	id_279542	194955	id_270912
1.0	77764	id_110433	46365	id_66331
1.0	217300	id_302108	105776	id_147845
1.0	247545	id_343530	247523	id_343507
1.0	21110	id_30393	21105	id_30387
1.0	31075	id_44403	3013	id_4502
1.0	161173	id_224749	72681	id_103295
1.0	96403	id_134509	96389	id_134495
1.0	227202	id_314844	226970	id_314602
1.0	240974	id_334578	240972	id_334576
1.0	178851	id_248576	178697	id_248418
1.0	6544	id_9723	6520	id_9696
1.0	210711	id_292598	206383	id_286429
1.0	139254	id_194057	86272	id_121810
1.0	30178	id_42933	30068	id_42811
1.0	232292	id_322110	3168	id_4736
0.97	245678	id_341173	47795	id_68209
1.0	122698	id_171228	91944	id_129053
1.0	128752	id_179656	128641	id_179544
1.0	236925	id_328949	236789	id_328813
1.0	164631	id_229397	7338	id_11047
1.0	180131	id_250266	21977	id_31521
1.0	87083	id_123067	43040	id_61475
1.0	232309	id_322127	232265	id_322083
1.0	107147	id_149622	107056	id_149520
1.0	112670	id_157185	50411	id_71821
1.0	107299	id_149946	60437	id_86029
1.0	132795	id_185279	132680	id_185152
1.0	190201	id_264171	46019	id_65679
0.96	232235	id_322052	155107	id_216183
1.0	132795	id_185279	132677	id_185149
1.0	161055	id_224617	14003	id_20177
1.0	228068	id_315913	192185	id_267311
0.975	141285	id_197182	32138	id_45764
0.91	144998	id_202072	105776	id_147845
1.0	65806	id_93123	65804	id_93121
1.0	49380	id_70367	49291	id_70275
1.0	237735	id_329887	187348	id_260269
1.0	175146	id_243985	175143	id_243982
0.98	43125	id_61564	23165	id_33195
1.0	260515	id_361644	4729	id_7103
1.0	218934	id_304234	218846	id_304145
1.0	63999	id_90744	63962	id_90707
1.0	125285	id_174844	83573	id_118326
1.0	211866	id_294395	7327	id_11020
1.0	118101	id_164732	118091	id_164720
1.0	44921	id_64110	44920	id_64109
1.0	123154	id_171948	110608	id_154511
1.0	257537	id_357332	107411	id_150128
1.0	154886	id_215853	154872	id_215839
1.0	45258	id_64569	45200	id_64511
0.955	193524	id_269067	120460	id_168047
1.0	105768	id_147833	72681	id_103295
1.0	179089	id_248909	178993	id_248810
1.0	214584	id_298463	214560	id_298436
1.0	159890	id_222954	30946	id_44153
1.0	221120	id_307216	184654	id_256890
1.0	76321	id_108439	76141	id_108259
1.0	173141	id_241190	173135	id_241184
0.97	118250	id_164902	118231	id_164875
1.0	179464	id_249368	179404	id_249308
1.0	32725	id_46517	32723	id_46515
0.935	177113	id_246525	167365	id_233177
1.0	46553	id_66738	39427	id_56262
1.0	118850	id_165982	61817	id_87946
1.0	234947	id_326278	7259	id_10788
1.0	221042	id_307133	107112	id_149586
1.0	211153	id_293315	211111	id_293273
1.0	236656	id_328679	236547	id_328568
1.0	257481	id_357145	161512	id_225109
0.985	77556	id_109992	25477	id_36347
0.915	78423	id_111549	62654	id_89091
1.0	233518	id_323574	233470	id_323526
1.0	10375	id_15094	10366	id_15073
1.0	236925	id_328949	236917	id_328941
0.975	223039	id_309647	99585	id_139130
1.0	148317	id_206758	688	id_925
1.0	154918	id_215888	154885	id_215852
0.95	175616	id_244656	37391	id_53697
0.9	132553	id_184960	20958	id_30089
0.965	249372	id_346310	17688	id_25639
1.0	65616	id_92909	65501	id_92773
1.0	201180	id_279544	194957	id_270914
1.0	136265	id_190090	136237	id_190055
1.0	200172	id_278275	87364	id_123437
0.895	217007	id_301805	1963	id_2861
0.895	247907	id_344123	49195	id_70152
1.0	247839	id_343977	186820	id_259540
1.0	113590	id_158518	113540	id_158464
1.0	126582	id_176436	7304	id_10928
1.0	232246	id_322063	41788	id_59712
1.0	236906	id_328930	236508	id_328528
1.0	184023	id_256059	54271	id_77111
1.0	113590	id_158518	113546	id_158470
0.96	40808	id_58182	40805	id_58178
0.95	181455	id_251998	119558	id_166802
1.0	136265	id_190090	136247	id_190065
1.0	246581	id_342314	246570	id_342303
0.955	159428	id_222184	73171	id_104219
1.0	122964	id_171725	50355	id_71765
1.0	227101	id_314740	226900	id_314525
1.0	4411	id_6724	4402	id_6715
1.0	75471	id_107380	46867	id_67062
1.0	14804	id_21437	14781	id_21414
1.0	32403	id_46120	32332	id_46049
0.91	115494	id_161102	115446	id_161048
1.0	145806	id_203189	145768	id_203144
1.0	145806	id_203189	145766	id_203142
0.93	230649	id_319333	127135	id_177415
1.0	139391	id_194332	3930	id_5832
1.0	145155	id_202270	145148	id_202263
1.0	17847	id_26021	7104	id_10593
1.0	206386	id_286437	206287	id_286302
0.955	69863	id_98532	60964	id_86805
1.0	47018	id_67331	46976	id_67282
1.0	203661	id_282772	203649	id_282759
1.0	185693	id_258143	185669	id_258119
0.965	257545	id_357354	55399	id_78886
0.98	161447	id_225038	32144	id_45770
1.0	203160	id_282097	203137	id_282064
0.925	100297	id_140156	17077	id_24712
1.0	165589	id_230718	165310	id_230395
0.895	147131	id_205075	75771	id_107737
1.0	86106	id_121624	86091	id_121609
1.0	107042	id_149506	106868	id_149329
1.0	131785	id_183921	125767	id_175406
1.0	69864	id_98533	59538	id_84708
0.98	259050	id_359658	70303	id_99290
1.0	39461	id_56296	27740	id_39577
1.0	210707	id_292591	210693	id_292576
1.0	135955	id_189572	135940	id_189551
0.975	235168	id_326501	57656	id_82066
1.0	248948	id_345649	106942	id_149404
1.0	227101	id_314740	226945	id_314575
1.0	194764	id_270660	194741	id_270637
1.0	178933	id_248691	155594	id_216957
1.0	31282	id_44677	11067	id_15977
1.0	155636	id_217114	155635	id_217113
1.0	139885	id_195150	56533	id_80655
1.0	84149	id_119044	83962	id_118850
0.96	238195	id_330548	22016	id_31589
1.0	84149	id_119044	83961	id_118849
0.925	167162	id_232948	165341	id_230441
1.0	84149	id_119044	83963	id_118851
1.0	157893	id_220318	157892	id_220317
1.0	114296	id_159559	114273	id_159536
1.0	180226	id_250367	144877	id_201945
0.955	207419	id_287991	190441	id_264749
1.0	191337	id_266055	68936	id_97274
1.0	26705	id_37879	26604	id_37776
1.0	112824	id_157493	25451	id_36317
1.0	54418	id_77361	22020	id_31599
1.0	84149	id_119044	83975	id_118864
1.0	240302	id_333468	187656	id_260702
1.0	248659	id_345187	248571	id_345095
1.0	251431	id_348986	251320	id_348873
0.9	217986	id_303102	156538	id_218433
1.0	160767	id_224190	160730	id_224153
1.0	54418	id_77361	22032	id_31622
0.975	156817	id_218879	13890	id_20033
1.0	176543	id_245761	176542	id_245760
1.0	50475	id_71886	50310	id_71719
1.0	178674	id_248395	178604	id_248325
1.0	84149	id_119044	83949	id_118837
1.0	131236	id_183174	36558	id_52495
1.0	260222	id_361351	42106	id_60205
1.0	30318	id_43143	7332	id_11035
1.0	176459	id_245674	156258	id_218054
1.0	260641	id_361803	260594	id_361742
1.0	84149	id_119044	83951	id_118839
1.0	258920	id_359487	23166	id_33197
1.0	84149	id_119044	83950	id_118838
1.0	238185	id_330538	97306	id_135981
1.0	131141	id_183069	36560	id_52497
1.0	84149	id_119044	83959	id_118847
1.0	84149	id_119044	83958	id_118846
0.955	169339	id_236120	3787	id_5687
1.0	84149	id_119044	83955	id_118843
1.0	84149	id_119044	83954	id_118842
1.0	84149	id_119044	83957	id_118845
1.0	233626	id_323774	204995	id_284574
0.965	109165	id_152392	109158	id_152385
1.0	27659	id_39470	27657	id_39464
1.0	148791	id_207428	148782	id_207417
0.97	104273	id_145909	94553	id_132129
0.935	220824	id_306895	50179	id_71565
0.985	76812	id_108982	31723	id_45277
0.97	116395	id_162395	50224	id_71626
0.975	204134	id_283368	204038	id_283271
1.0	168188	id_234379	168183	id_234374
1.0	121207	id_169148	121191	id_169132
1.0	16263	id_23457	9961	id_14504
1.0	89717	id_126285	80497	id_114368
0.905	226941	id_314571	177973	id_247445
1.0	73483	id_104596	73432	id_104544
1.0	119072	id_166215	119050	id_166193
1.0	2334	id_3355	2282	id_3303
1.0	170899	id_238189	170813	id_238103
1.0	76812	id_108982	31746	id_45301
1.0	178903	id_248634	178606	id_248327
1.0	212153	id_294832	159428	id_222184
1.0	54418	id_77361	22015	id_31588
1.0	84149	id_119044	83990	id_118879
1.0	255358	id_354172	165437	id_230550
1.0	84149	id_119044	83992	id_118881
0.895	176543	id_245761	176517	id_245732
1.0	46038	id_65722	34019	id_48352
0.945	223650	id_310365	223164	id_309818
0.92	38766	id_55393	38731	id_55355
1.0	6132	id_8966	6112	id_8944
1.0	84149	id_119044	83998	id_118887
1.0	126518	id_176347	126386	id_176197
1.0	92126	id_129264	92072	id_129210
1.0	248939	id_345560	75243	id_107133
1.0	124772	id_174109	86613	id_122271
1.0	312	id_316	290	id_292
1.0	231649	id_321064	77901	id_110792
1.0	210707	id_292591	210629	id_292500
1.0	226950	id_314580	226916	id_314543
1.0	125230	id_174691	3906	id_5808
1.0	247911	id_344131	171933	id_239597
1.0	44639	id_63720	44575	id_63654
0.96	74927	id_106645	65159	id_92360
